id,item_group_id,title,description,link,image_link,price,availability,condition,google_product_category,product_type,additional_image_link,sale_price,brand,gender,age_group,size,size_type,shipping,custom_label_0,adwords_redirect
100151.02,,Bougie 5 mèches parfumée 880gr CHAMPAGNE,"Le champagne, des arômes variés et délicats, qui donnent un parfum fleuri et pétillant ! Un parfum de qualité qui embaumera votre intérieur pendant un long moment ! Cette bougie 5 mèches de 880gr vous est proposée en dimensions 19x7.5 cm.

Caractéristiques des bougies Sensei Maison
 
Bougie 5 mèches
Poids : 880 gr
Dimensions : 19x7,5 cm
Un parfum unique
Entre 70 et 80 heures de parfum en continu

Relaxez-vous et changez l 'ambiance de votre intérieur, Sensei Maison vous propose plusieurs gammes de bougies aux univers différents ! Pour vous ou pour offrir, leurs parfums frais et délicats ne pourront que vous plaire.",https://senseimaison.com/bougie-et-senteur/42053-bougie-5-meches-parfumee-880gr-musc.html,https://senseimaison.com/26723-marketplaces_default/bougie-5-meches-parfumee-880gr-musc.jpg,,in stock,new,,,,35,,,,,,,,
100151.03,,Bougie 5 mèches parfumée 880gr COTON,"Toute la douceur du coton dévoilée par une odeur aux notes musquées, pleine de tendresse pour une ambiance cocooning et fraiche. Cette bougie 5 mèches de 880gr vous est présentée en dimensions 19x7.5 cm.

Caractéristiques des bougies Sensei Maison
 
Bougie 5 mèches
Poids : 880 gr
Dimensions : 19x7,5 cm
Un parfum unique
Entre 70 et 80 heures de parfum en continu

Relaxez-vous et changez l 'ambiance de votre intérieur, Sensei Maison vous propose plusieurs gammes de bougies aux univers différents ! Pour vous ou pour offrir, leurs parfums frais et délicats ne pourront que vous plaire. ",https://senseimaison.com/bougie-et-senteur/42054-bougie-5-meches-parfumee-880gr-sandalwood-jasmin.html,https://senseimaison.com/26719-marketplaces_default/bougie-5-meches-parfumee-880gr-sandalwood-jasmin.jpg,,in stock,new,,,,35,,,,,,,,
100151.04,,Bougie 5 mèches parfumée 880gr MUSC,"L 'odeur exaltante du musc&hellip; un véritable bonheur ! Ce parfum puissant et sensuel est très en vogue en orient. A l 'origine créé  a partir d 'animaux, il est aujourd 'hui un des &laquo; must have &raquo; pour un intérieur agréable ! Cette bougie 5 mèches de 880gr est disponible en dimensions 19x7.5 cm.

Caractéristiques des bougies Sensei Maison
 
Bougie 5 mèches
Poids : 880 gr
Dimensions : 19x7,5 cm
Un parfum unique
Entre 70 et 80 heures de parfum en continu

Relaxez-vous et changez l 'ambiance de votre intérieur, Sensei Maison vous propose plusieurs gammes de bougies aux univers différents ! Pour vous ou pour offrir, leurs parfums frais et délicats ne pourront que vous plaire. ",https://senseimaison.com/28951-brosse-de-toilette-linio.html,https://senseimaison.com/39033-marketplaces_default/brosse-de-toilette-linio.jpg,,in stock,new,,,,9.5,,,,,,,,
100151.05,,Bougie 5 mèches parfumée 880gr SANTAL  JASMIN,"L 'odeur pétillante du jasmin mélangé  a la tendresse du bois de santal transforment cette bougie en véritable gourmandise de fraicheur, irrésistible ! Cette bougie 5 mèches de 880gr vous est proposée en dimensions 19x7.5 cm.

Caractéristiques des bougies Sensei Maison
 
Bougie 5 mèches
Poids : 880 gr
Dimensions : 19x7,5 cm
Un parfum unique
Entre 70 et 80 heures de parfum en continu ; ;
&lt;/ul&gt;
Relaxez-vous et changez l 'ambiance de votre intérieur, Sensei Maison vous propose plusieurs gammes de bougies aux univers différents ! Pour vous ou pour offrir, leurs parfums frais et délicats ne pourront que vous plaire. ",https://senseimaison.com/accueil/48029-lot-de-3-savons-fait-main-deco-weave-bag.html,https://senseimaison.com/38665-marketplaces_default/lot-de-3-savons-fait-main-deco-weave-bag.jpg,,in stock,new,,,,19.2,,,,,,,,
AK10105,,Brosse de toilette LINIO,"Qui a dit que les cabinets de toilette ne devaient pas &ecirc;tre des lieux design ? Faites de cette petite pièce un lieu moderne avec la brosse WC LINIO. 
Vous ne verrez plus le monde du m&ecirc;me &oelig;il après avoir utilisé cette superbe brosse WC, elle effacera toutes traces de votre passage aux toilettes.
Elle saura se faire discrète dans son rev&ecirc;tement d 'une hauteur de 25 cm, qu 'il soit Rouge Rubis, Silver Grey ou Blanc quelle que soit la couleur de votre carrelage ou de votre tapisserie elle saura illuminer cette pièce, en bref cette brosse WC est la révolution qu 'il manquait  a vos cabinets, avec elle fini les mauvaises surprises ! ",https://senseimaison.com/cape-de-bain/38352-cape-de-bain-420gr-m-aldo.html,https://senseimaison.com/19770-marketplaces_default/cape-de-bain-420gr-m-aldo.jpg,,in stock,new,,,,12.5,,,,,,,,
DK30001.08,,Cadeau : Lot de 3 savons fait main DECO WEAVE BAG,"égayez vos matinées et variez vos plaisir avec ce lot de 3 savons&lt;/strong&gt; fait-main DECO WEAVE BAG !
Trois déclinaisons sont au rendez-vous :
Le romarin (ROSEMARY), doux et stimulant, l'huile d'olive et la vitamine E nourrissent votre peau
La citronnelle (LEMONGRASS), une herbe tropicale qui aide  a tonifier votre peau avec un doux parfum citronné pour stimuler votre esprit
La lavande (LAVANDER) contenant un mélange d 'huiles essentielles. Son parfum apaisant vous aide  a vous détendre
Ces savons sont faits  a la main et sont estampillés du label Fairtrade.
Caractéristique du savon Sensei Maison : &lt;/strong&gt;
 
&gt;Savon fait-main disposé dans un sachet  a oeillet
&gt;Conditionnement : 100g
&gt;Certifié produit Fairtrade
&gt;Fabriqué en Tha&iuml;lande

En savoir plus : &lt;/strong&gt;
Ce savon fait-main est certifié du label Fairtrade. Ce qui signifie qu 'il est issu du commerce équitable visant  a garantir une production artisanale respectant l 'homme, l 'environnement et les procédés de fabrication
Ce produit est certifié de la norme OEKO-TEX Standard 100  Cette certification vise  a garantir la non-toxicité des textiles et des colorants",https://senseimaison.com/cape-de-bain/42110-cape-de-bain-bebe-baby-bear.html,https://senseimaison.com/28826-marketplaces_default/cape-de-bain-bebe-baby-bear.jpg,,in stock,new,,,,24,,,,,,,,
096174.02,,Cape de bain ALDO,"Une cape de bain aussi douce et moelleuse qu 'un nuage pour emmitoufler votre petit gar&ccedil;on lui octroiera tous les bienfaits nécessaires dont bébé attend dès sa sortie du bain. Tendresse et affection sont de rigueur avec la cape de bain ALDO 100% coton.&lt;/p&gt;
Celle-ci recèle bien ses secrets, une fois  a l 'intérieur elle gardera bébé au chaud et au sec de toute humidité de par son épaisseur (420gr/m2) et sa taille (75x75cm).&lt;/p&gt;
Au coloris blanc ou ciel, la cape convient parfaitement aux petits gar&ccedil;ons.&lt;/p&gt;
 &lt;/p&gt;
En savoir plus:&lt;/p&gt;
Ce produit est certifié de la norme OEKO-TEX Cette certification vise  a garantir la non-toxicité des textiles et des colorants&lt;/p&gt;",https://senseimaison.com/cape-de-bain/41329-cape-de-bain-brode-450gr-m-baleine-bleue.html,https://senseimaison.com/25817-marketplaces_default/cape-de-bain-brode-450gr-m-baleine-bleue.jpg,,in stock,new,,,,24,,,,,,,,
095176.01,,Cape de bain bébé BABY BEAR,"Alliez l 'utile  a l 'agréable avec la cape de bain BABY BEAR ! Moelleuse et ludique, votre enfant pourra jouer, en m&ecirc;me temps d '&ecirc;tre séché !
Confectionnés dans nos ateliers, les tissus éponges enfant sont garantis 100% coton 450gr/m2. Cette composition vous assure une qualité sans précédent pour le bien de vos enfants.
Caractéristiques de la cape de bain enfant Sensei Maison :

Composée de 100% coton de haute qualité
Pouvoir d 'absorption : élevé  Densité : 450gr/m2
Taille : 75x75cm
Facile d 'entretien  Lavable en machine 60degrés  Séchage modéré


En savoir plus :
Ce produit est certifié de la norme OEKO-TEX Standard 100  Cette certification vise  a garantir la non-toxicité des textiles et des colorants",https://senseimaison.com/cape-de-bain/48072-cape-de-bain-brodee-450grm-beihei.html,https://senseimaison.com/39986-marketplaces_default/cape-de-bain-brodee-450grm-beihei.jpg,,in stock,new,,,,24,,,,,,,,
095176.98,,Cape de bain bébé BALEINE BLEUE,"Amenez de la folie aux douches de vos petits ! Avec la &lt;b&gt;cape de bain&lt;/b&gt; enfant BALEINE BLEUE, c 'est la bonne humeur assurée !
Douce et surtout absorbante, elle sèchera votre enfant de la t&ecirc;te aux pieds grâce  a sa capuche !
Sa couleur glacier et ses jolies broderies marines font de cette cape de bain un véritable accessoire de jeu ! Ses dimensions de 75x75cm la rendent parfaite pour votre mini-vous, ni trop grande, ni trop petite !
Votre enfant trouvera enfin une bonne raison de prendre la douche !

 
En savoir plus:

Ce produit est certifié de la norme OEKO-TEX Cette certification vise  a garantir la non-toxicité des textiles et des colorants.
",https://senseimaison.com/cape-de-bain/40857-cape-de-bain-brodee-bebe-baby-soft-lapin-coton-peigne.html,https://senseimaison.com/19759-marketplaces_default/cape-de-bain-brodee-bebe-baby-soft-lapin-coton-peigne.jpg,,in stock,new,,,,22.4,,,,,,,,
095176.07,,Cape de bain bébé BEIHEI,"Un motif apaisant et des couleurs douces, c 'est la collection BEIHEI ! Posé délicatement sur son croissant de lune, le petit mouton aspire  a la tranquillité, parfait pour calmer bébé !
Confectionnés dans nos ateliers, les tissus éponges enfant sont garantis 100% coton 450gr/m2. Cette composition vous assure une qualité sans précédent pour le bien de vos enfants.
 Caractéristiques de la cape de bain enfant Sensei Maison : 
 
Composé de 100% coton de haute qualité
Pouvoir d 'absorption : élevé  Densité : 450gr/m2
Taille : 75x75cm
Facile d 'entretien  Lavable en machine 60degrés  Séchage modéré
Couleurs disponibles : Blanc et Gris perle&lt;/span&gt;

En savoir plus : 
Ce produit est certifié de la norme OEKO-TEX Standard 100  Cette certification vise  a garantir la non-toxicité des textiles et des colorants",https://senseimaison.com/cape-de-bain/41227-cape-de-bain-enfant-baby-soft-mouse-stick-coton-peigne.html,https://senseimaison.com/19656-marketplaces_default/cape-de-bain-enfant-baby-soft-mouse-stick-coton-peigne.jpg,,in stock,new,,,,22.4,,,,,,,,
096174.05,,Cape de bain bébé en coton peigné BABY SOFT LAPIN,"Il y a une légende qui dit qu 'il y a une solution pour se réchauffer après le bain !
Cette légende est devenue réalité avec la cape de bain BABY SOFT LAPIN, 100% coton avec une épaisseur de 450gr/m2. La cape une protection  a la sortie du bain chaude et ultra moelleuse. Avec sa broderie d 'un petit lapin et deux ballons, la cape de bain adoucira votre petit d 'ange en le rendant plus mignon et adorable que d 'habitude.
La cape de bain BABY SOFT existe en deux couleurs poudre et fushia. Elle est proposée en taille unique (1/2ans).

En savoir plus:

Ce produit est certifié de la norme OEKO-TEX Cette certification vise  a garantir la non-toxicité des textiles et des colorants
",https://senseimaison.com/cape-de-bain/39760-cape-de-bain-enfant-baby-soft-ours-coton-peigne.html,https://senseimaison.com/35026-marketplaces_default/cape-de-bain-enfant-baby-soft-ours-coton-peigne.jpg,,in stock,new,,,,22.4,,,,,,,,
096174.06,,Cape de bain bébé en coton peigné BABY SOFT MOUSE STICK,"Découvrez la cape de bain éponge brodée MOUSE STICK.
Cette cape de bain 100% coton est tout aussi absorbante qu 'un drap de douche classique (450gr/m2) en étant beaucoup plus pratique. En effet, elle dispose d 'une capuche pour protéger bébé du froid et des courants d 'air et sa coupe en losange est idéale pour bien envelopper bébé (90x90cm).
La petite souris adorable brodée sur le devant de cette cape de bain saura accompagner votre enfant dans ses premiers bains.
Disponible en couleur blanc ou sable, elle est lavable en machine  a 60degrés et peut &ecirc;tre passée au sèche-linge pour sécher plus vite.
Découvrez également tous les autres produits de la gamme enfant MOUSE STICK.

En savoir plus:

Ce produit est certifié de la norme OEKO-TEX Cette certification vise  a garantir la non-toxicité des textiles et des colorants
",https://senseimaison.com/cape-de-bain/42128-cape-de-bain-bebe-le-chat-la-souris.html,https://senseimaison.com/28922-marketplaces_default/cape-de-bain-bebe-le-chat-la-souris.jpg,,in stock,new,,,,14.4,,,,,,,,
096174.04,,Cape de bain bébé en coton peigné BABY SOFT OURS,"Bébé ours était le plus frileux de la banquise mais maintenant il n 'a plus froid, tout ça grâce  a cette enveloppe qui est source de douceur et de chaleur.
La cape de bain BABY SOFT OURS est munie d 'une capuche qui permet un séchage complet de la t&ecirc;te aux pieds. Son éponge 100% coton d 'une épaisseur de 450gr/m2, est l 'idéale pour réchauffer votre enfant rapidement.
La cape de bain BABY SOFT OURS est disponible en taille 90x90cm en deux couleurs : blanc et galet.
 
Le tissus utilisé pour confectionner cet article de la gamme BABY SOFT est fabriqué  a partir de fils de coton peigné longues fibres, avec la technique Zéro Twist pour la filature, lui conférant une douceur, un gonflant et une absorption extr&ecirc;mes.
Nous avons mis tout notre savoir-faire et expertise du tissage pour élaborer cet article. 
En savoir plus:

Ce produit est certifié de la norme OEKO-TEX Cette certification vise  a garantir la non-toxicité des textiles et des colorants
",https://senseimaison.com/cape-de-bain/42116-cape-de-bain-bebe-mini-cats.html,https://senseimaison.com/28858-marketplaces_default/cape-de-bain-bebe-mini-cats.jpg,,in stock,new,,,,24,,,,,,,,
095176.02,,Cape de bain Bébé LE CHAT  LA SOURIS,"Du fun et de l 'efficacité, c 'est la cape de bain LE CHAT ET LA SOURIS ! Votre petite souris ne pourra que s 'amuser, tout en se séchant !
Confectionnés dans nos ateliers, les tissus éponges enfant sont garantis 100% coton 450gr/m2. Cette composition vous assure une qualité sans précédent pour le bien de vos enfants.
Caractéristiques de la cape de bain enfant Sensei Maison :

Composée de 100% coton de haute qualité
Pouvoir d 'absorption : élevé  Densité : 450gr/m2
Taille : 75x75cm
Facile d 'entretien  Lavable en machine 60degrés  Séchage modéré


En savoir plus :
Ce produit est certifié de la norme OEKO-TEX Standard 100  Cette certification vise  a garantir la non-toxicité des textiles et des colorants",https://senseimaison.com/cape-de-bain/42122-cape-de-bain-bebe-mon-petit-bateau.html,https://senseimaison.com/28890-marketplaces_default/cape-de-bain-bebe-mon-petit-bateau.jpg,,in stock,new,,,,24,,,,,,,,
095176.03,,Cape de bain bébé MINI CATS,"Un séchage dans la joie et la bonne humeur ? C 'est grâce  a la cape de bain MINI CATS ! Ludique et absorbante, elle rendra les sorties de bain de votre petit chaton beaucoup plus simples !
Confectionnés dans nos ateliers, les tissus éponges enfant sont garantis 100% coton 450gr/m2. Cette composition vous assure une qualité sans précédent pour le bien de vos enfants.
Caractéristiques de la cape de bain enfant Sensei Maison :

Composée de 100% coton de haute qualité
Pouvoir d 'absorption : élevé  Densité : 450gr/m2
Taille : 75x75cm
Facile d 'entretien  Lavable en machine 60degrés  Séchage modéré


En savoir plus :
Ce produit est certifié de la norme OEKO-TEX Standard 100  Cette certification vise  a garantir la non-toxicité des textiles et des colorants",https://senseimaison.com/cape-de-bain/48080-cape-de-bain-brodee-450grm-mouskette.html,https://senseimaison.com/39949-marketplaces_default/cape-de-bain-brodee-450grm-mouskette.jpg,,in stock,new,,,,24,,,,,,,,
